country,region,source,type,savings,cost
Romania,Europe,Onshore conventional oil,Replace pumps,0.8700000047683716,-6.449999809265137
Romania,Europe,Onshore conventional gas,Replace pumps,1.0199999809265137,-6.449999809265137
France,Europe,Onshore conventional oil,Replace pumps,0.15000000596046448,-6.429999828338623
Brazil,Central and South America,Onshore conventional gas,Replace pumps,0.6499999761581421,-6.420000076293945
Germany,Europe,Onshore conventional oil,Replace pumps,0.18000000715255737,-6.420000076293945
Netherlands,Europe,Onshore conventional gas,Replace pumps,0.029999999329447746,-6.420000076293945
Other countries in Southeast Asia,Asia Pacific,Onshore conventional gas,Install plunger,0.009999999776482582,-6.409999847412109
Italy,Europe,Onshore conventional oil,Blowdown capture,0.009999999776482582,-6.409999847412109
Brunei,Asia Pacific,Onshore conventional gas,Install plunger,0.009999999776482582,-6.409999847412109
China,Asia Pacific,Onshore conventional gas,Upstream LDAR,20.100000381469727,-6.409999847412109
China,Asia Pacific,Onshore conventional oil,Upstream LDAR,8.550000190734863,-6.409999847412109
China,Asia Pacific,Unconventional gas,Upstream LDAR,19.65999984741211,-6.409999847412109
Romania,Europe,Onshore conventional oil,Blowdown capture,0.009999999776482582,-6.409999847412109
Thailand,Asia Pacific,Onshore conventional gas,Install plunger,0.05000000074505806,-6.409999847412109
Ukraine,Europe,Onshore conventional oil,Blowdown capture,0.009999999776482582,-6.409999847412109
Ukraine,Europe,Offshore gas,Replace with instrument air systems,0.2800000011920929,-6.400000095367432
Ukraine,Europe,Downstream gas,Replace with instrument air systems,0.3799999952316284,-6.400000095367432
Ukraine,Europe,Offshore oil,Replace with instrument air systems,0.019999999552965164,-6.400000095367432
Poland,Europe,Offshore oil,Replace with instrument air systems,0.05999999865889549,-6.400000095367432
Poland,Europe,Downstream gas,Replace with instrument air systems,0.14000000059604645,-6.400000095367432
Pakistan,Asia Pacific,Onshore conventional oil,Vapour recovery units,10.25,-6.389999866485596
Germany,Europe,Onshore conventional gas,Replace pumps,0.49000000953674316,-6.389999866485596
Germany,Europe,Unconventional gas,Replace pumps,0.10000000149011612,-6.389999866485596
Brazil,Central and South America,Downstream gas,Replace with instrument air systems,0.47999998927116394,-6.380000114440918
Brazil,Central and South America,Offshore oil,Replace with instrument air systems,38.70000076293945,-6.380000114440918
Brazil,Central and South America,Offshore gas,Replace with instrument air systems,4.21999979019165,-6.380000114440918
Brazil,Central and South America,Onshore conventional oil,Blowdown capture,0.019999999552965164,-6.360000133514404
Brunei,Asia Pacific,Offshore gas,Upstream LDAR,0.699999988079071,-6.360000133514404
Brunei,Asia Pacific,Offshore oil,Upstream LDAR,0.12999999523162842,-6.360000133514404
China,Asia Pacific,Offshore gas,Upstream LDAR,4.090000152587891,-6.360000133514404
China,Asia Pacific,Offshore oil,Upstream LDAR,2.880000114440918,-6.360000133514404
Indonesia,Asia Pacific,Offshore gas,Upstream LDAR,33.2400016784668,-6.360000133514404
Indonesia,Asia Pacific,Offshore oil,Upstream LDAR,2.009999990463257,-6.360000133514404
Other countries in Southeast Asia,Asia Pacific,Offshore gas,Upstream LDAR,2.759999990463257,-6.360000133514404
Other countries in Southeast Asia,Asia Pacific,Offshore oil,Upstream LDAR,0.009999999776482582,-6.360000133514404
Malaysia,Asia Pacific,Offshore gas,Upstream LDAR,5.960000038146973,-6.360000133514404
Malaysia,Asia Pacific,Offshore oil,Upstream LDAR,1.0099999904632568,-6.360000133514404
Philippines,Asia Pacific,Offshore gas,Upstream LDAR,0.7699999809265137,-6.360000133514404
Philippines,Asia Pacific,Offshore oil,Upstream LDAR,0.05000000074505806,-6.360000133514404
Other countries in Europe,Europe,Downstream gas,Replace with instrument air systems,0.23000000417232513,-6.360000133514404
Other countries in Europe,Europe,Onshore conventional oil,Blowdown capture,0.009999999776482582,-6.360000133514404
Thailand,Asia Pacific,Offshore gas,Upstream LDAR,4.329999923706055,-6.360000133514404
Thailand,Asia Pacific,Offshore oil,Upstream LDAR,0.7099999785423279,-6.360000133514404
Vietnam,Asia Pacific,Offshore gas,Upstream LDAR,1.3200000524520874,-6.360000133514404
Vietnam,Asia Pacific,Offshore oil,Upstream LDAR,0.5899999737739563,-6.360000133514404
Venezuela,Central and South America,Onshore conventional oil,Blowdown capture,0.3499999940395355,-6.300000190734863
Peru,Central and South America,Onshore conventional oil,Blowdown capture,0.009999999776482582,-6.300000190734863
Colombia,Central and South America,Onshore conventional oil,Blowdown capture,0.07000000029802322,-6.300000190734863
Ecuador,Central and South America,Onshore conventional oil,Blowdown capture,0.07000000029802322,-6.300000190734863
Bolivia,Central and South America,Onshore conventional oil,Blowdown capture,0.009999999776482582,-6.300000190734863
Argentina,Central and South America,Onshore conventional oil,Blowdown capture,0.05999999865889549,-6.300000190734863
Argentina,Central and South America,Unconventional oil,Blowdown capture,0.03999999910593033,-6.300000190734863
Argentina,Central and South America,Onshore conventional gas,Replace pumps,3.619999885559082,-6.260000228881836
Argentina,Central and South America,Unconventional gas,Replace pumps,5.699999809265137,-6.260000228881836
Bolivia,Central and South America,Onshore conventional gas,Replace pumps,2.5,-6.260000228881836
Ecuador,Central and South America,Onshore conventional gas,Replace pumps,0.009999999776482582,-6.260000228881836
Colombia,Central and South America,Onshore conventional gas,Replace pumps,1.159999966621399,-6.260000228881836
Cuba,Central and South America,Onshore conventional gas,Replace pumps,0.11999999731779099,-6.260000228881836
Peru,Central and South America,Onshore conventional gas,Replace pumps,1.25,-6.260000228881836
Trinidad and Tobago,Central and South America,Onshore conventional gas,Replace pumps,0.17000000178813934,-6.260000228881836
Venezuela,Central and South America,Onshore conventional gas,Replace pumps,3.869999885559082,-6.260000228881836
Other,Asia Pacific,Onshore conventional oil,Upstream LDAR,0.5400000214576721,-6.090000152587891
Other,Asia Pacific,Onshore conventional gas,Upstream LDAR,2.2200000286102295,-6.090000152587891
India,Asia Pacific,Offshore oil,Upstream LDAR,2.309999942779541,-6.070000171661377
India,Asia Pacific,Offshore gas,Upstream LDAR,7.059999942779541,-6.070000171661377
Israel,Europe,Downstream gas,Replace with instrument air systems,0.05000000074505806,-6.059999942779541
Israel,Europe,Offshore gas,Replace with instrument air systems,0.4399999976158142,-6.059999942779541
Cuba,Central and South America,Downstream gas,Replace with instrument air systems,0.009999999776482582,-6.050000190734863
Colombia,Central and South America,Downstream gas,Replace with instrument air systems,0.10999999940395355,-6.050000190734863
Colombia,Central and South America,Offshore gas,Replace with instrument air systems,0.12999999523162842,-6.050000190734863
Ecuador,Central and South America,Offshore gas,Replace with instrument air systems,0.10000000149011612,-6.050000190734863
Ecuador,Central and South America,Downstream gas,Replace with instrument air systems,0.009999999776482582,-6.050000190734863
Ecuador,Central and South America,Offshore oil,Replace with instrument air systems,0.09000000357627869,-6.050000190734863
Cuba,Central and South America,Offshore oil,Replace with instrument air systems,0.07000000029802322,-6.050000190734863
Bolivia,Central and South America,Downstream gas,Replace with instrument air systems,0.05000000074505806,-6.050000190734863
Argentina,Central and South America,Offshore gas,Replace with instrument air systems,1.5800000429153442,-6.050000190734863
Argentina,Central and South America,Downstream gas,Replace with instrument air systems,0.5299999713897705,-6.050000190734863
Argentina,Central and South America,Offshore oil,Replace with instrument air systems,0.33000001311302185,-6.050000190734863
Peru,Central and South America,Downstream gas,Replace with instrument air systems,0.05000000074505806,-6.050000190734863
Peru,Central and South America,Offshore gas,Replace with instrument air systems,0.009999999776482582,-6.050000190734863
Peru,Central and South America,Offshore oil,Replace with instrument air systems,0.09000000357627869,-6.050000190734863
Trinidad and Tobago,Central and South America,Offshore gas,Replace with instrument air systems,4.130000114440918,-6.050000190734863
Trinidad and Tobago,Central and South America,Offshore oil,Replace with instrument air systems,0.8199999928474426,-6.050000190734863
Trinidad and Tobago,Central and South America,Downstream gas,Replace with instrument air systems,0.12999999523162842,-6.050000190734863
Venezuela,Central and South America,Downstream gas,Replace with instrument air systems,0.38999998569488525,-6.050000190734863
Venezuela,Central and South America,Offshore gas,Replace with instrument air systems,1,-6.050000190734863
Venezuela,Central and South America,Offshore oil,Replace with instrument air systems,10.470000267028809,-6.050000190734863
New Zealand,Asia Pacific,Onshore conventional oil,Upstream LDAR,0.03999999910593033,-6
New Zealand,Asia Pacific,Onshore conventional gas,Upstream LDAR,0.6700000166893005,-6
China,Asia Pacific,Offshore gas,Vapour recovery units,4.789999961853027,-5.96999979019165
Ukraine,Europe,Onshore conventional oil,Upstream LDAR,0.7900000214576721,-5.96999979019165
Ukraine,Europe,Onshore conventional gas,Upstream LDAR,15.279999732971191,-5.96999979019165
Ukraine,Europe,Unconventional gas,Upstream LDAR,0.4399999976158142,-5.96999979019165
Poland,Europe,Onshore conventional oil,Upstream LDAR,0.10000000149011612,-5.96999979019165
Poland,Europe,Onshore conventional gas,Upstream LDAR,1.809999942779541,-5.96999979019165
Poland,Europe,Unconventional gas,Upstream LDAR,0.4399999976158142,-5.96999979019165
Other,Asia Pacific,Offshore oil,Upstream LDAR,0.10999999940395355,-5.960000038146973
Other,Asia Pacific,Offshore gas,Upstream LDAR,1.2799999713897705,-5.960000038146973
Brazil,Central and South America,Onshore conventional oil,Upstream LDAR,1.850000023841858,-5.960000038146973
Brazil,Central and South America,Onshore conventional gas,Upstream LDAR,2.799999952316284,-5.960000038146973
Other,Asia Pacific,Offshore gas,Vapour recovery units,1.5,-5.929999828338623
Other countries in Europe,Europe,Onshore conventional oil,Upstream LDAR,0.6499999761581421,-5.920000076293945
Other countries in Europe,Europe,Onshore conventional gas,Upstream LDAR,0.4099999964237213,-5.920000076293945
Other countries in Europe,Europe,Unconventional gas,Upstream LDAR,0.05999999865889549,-5.920000076293945
China,Asia Pacific,Offshore oil,Vapour recovery units,20.139999389648438,-5.880000114440918
New Zealand,Asia Pacific,Onshore conventional oil,Vapour recovery units,0.6700000166893005,-5.869999885559082
New Zealand,Asia Pacific,Offshore oil,Vapour recovery units,0.5799999833106995,-5.869999885559082
Italy,Europe,Offshore gas,Replace with instrument air systems,0.20999999344348907,-5.869999885559082
Italy,Europe,Offshore oil,Replace with instrument air systems,0.07000000029802322,-5.869999885559082
Italy,Europe,Downstream gas,Replace with instrument air systems,0.5099999904632568,-5.869999885559082
Romania,Europe,Offshore oil,Replace with instrument air systems,0.07999999821186066,-5.869999885559082
Romania,Europe,Offshore gas,Replace with instrument air systems,0.1599999964237213,-5.869999885559082
Poland,Europe,Onshore conventional gas,Blowdown capture,1.0099999904632568,-5.869999885559082
Poland,Europe,Unconventional gas,Blowdown capture,0.25,-5.869999885559082
Other EU17 countries,Europe,Downstream gas,Replace with instrument air systems,0.03999999910593033,-5.869999885559082
Other EU17 countries,Europe,Offshore gas,Replace with instrument air systems,0.05000000074505806,-5.869999885559082
Other EU7 countries,Europe,Downstream gas,Replace with instrument air systems,0.6100000143051147,-5.869999885559082
Other EU7 countries,Europe,Offshore oil,Replace with instrument air systems,0.029999999329447746,-5.869999885559082
Other EU7 countries,Europe,Offshore gas,Replace with instrument air systems,0.18000000715255737,-5.869999885559082
Romania,Europe,Downstream gas,Replace with instrument air systems,0.09000000357627869,-5.869999885559082
Slovenia,Europe,Downstream gas,Replace with instrument air systems,0.019999999552965164,-5.869999885559082
Slovenia,Europe,Offshore gas,Replace with instrument air systems,0.019999999552965164,-5.869999885559082
Ukraine,Europe,Unconventional gas,Blowdown capture,0.23999999463558197,-5.869999885559082
Ukraine,Europe,Onshore conventional gas,Blowdown capture,8.479999542236328,-5.869999885559082
United Kingdom,Europe,Offshore oil,Replace with instrument air systems,3.7899999618530273,-5.869999885559082
United Kingdom,Europe,Offshore gas,Replace with instrument air systems,1.75,-5.869999885559082
United Kingdom,Europe,Downstream gas,Replace with instrument air systems,0.23999999463558197,-5.869999885559082
United Kingdom,Europe,Unconventional gas,Blowdown capture,0.009999999776482582,-5.840000152587891
Other EU7 countries,Europe,Unconventional gas,Blowdown capture,0.05000000074505806,-5.840000152587891
Other EU7 countries,Europe,Onshore conventional gas,Blowdown capture,0.6100000143051147,-5.840000152587891
Other EU17 countries,Europe,Onshore conventional gas,Blowdown capture,0.20000000298023224,-5.840000152587891
Romania,Europe,Onshore conventional gas,Blowdown capture,2.4800000190734863,-5.840000152587891
Italy,Europe,Onshore conventional gas,Blowdown capture,0.44999998807907104,-5.840000152587891
India,Asia Pacific,Onshore conventional gas,Upstream LDAR,1.440000057220459,-5.840000152587891
India,Asia Pacific,Onshore conventional oil,Upstream LDAR,1.1100000143051147,-5.840000152587891
India,Asia Pacific,Unconventional gas,Upstream LDAR,0.5099999904632568,-5.840000152587891
Germany,Europe,Unconventional gas,Blowdown capture,0.23999999463558197,-5.829999923706055
Germany,Europe,Onshore conventional gas,Blowdown capture,1.1799999475479126,-5.829999923706055
Netherlands,Europe,Onshore conventional gas,Blowdown capture,0.09000000357627869,-5.829999923706055
France,Europe,Unconventional gas,Blowdown capture,0.009999999776482582,-5.829999923706055
Estonia,Europe,Onshore conventional oil,Upstream LDAR,0.07000000029802322,-5.820000171661377
Indonesia,Asia Pacific,Onshore conventional oil,Replace pumps,13.75,-5.820000171661377
Other,Asia Pacific,Offshore oil,Vapour recovery units,0.75,-5.820000171661377
China,Asia Pacific,Offshore oil,Upstream LDAR,2.1600000858306885,-5.78000020980835
China,Asia Pacific,Offshore gas,Upstream LDAR,3.069999933242798,-5.78000020980835
Brazil,Central and South America,Onshore conventional gas,Blowdown capture,1.6399999856948853,-5.760000228881836
Netherlands,Europe,Offshore gas,Replace with instrument air systems,0.03999999910593033,-5.760000228881836
Netherlands,Europe,Downstream gas,Replace with instrument air systems,0.009999999776482582,-5.760000228881836
Other countries in Europe,Europe,Unconventional gas,Blowdown capture,0.03999999910593033,-5.760000228881836
Other countries in Europe,Europe,Onshore conventional gas,Blowdown capture,0.23999999463558197,-5.760000228881836
New Zealand,Asia Pacific,Onshore conventional oil,Replace pumps,0.07000000029802322,-5.739999771118164
Japan,Asia Pacific,Onshore conventional gas,Replace with electric motor,1.3200000524520874,-5.739999771118164
France,Europe,Downstream gas,Replace with instrument air systems,0.2199999988079071,-5.730000019073486
Indonesia,Asia Pacific,Onshore conventional gas,Upstream LDAR,10.430000305175781,-5.71999979019165
Indonesia,Asia Pacific,Onshore conventional oil,Upstream LDAR,4,-5.71999979019165
China,Asia Pacific,Downstream gas,Other,79.05000305175781,-5.670000076293945
Bangladesh,Asia Pacific,Onshore conventional gas,Upstream LDAR,9.550000190734863,-5.670000076293945
