The Energy Technology RD&D Budgets database and an overview of the database are available here: https://www.iea.org/data-and-statistics/data-product/energy-technology-rd-and-d-budget-database-2
If you have any question about the data please contact RDD@iea.org
Please note that your use of IEA data is subject to the Terms and Conditions found here: https://www.iea.org/terms
""
COUNTRY,PRODUCT,TIME,VALUE
FINLAND,PPP,1975,0.6859999999999999
FINLAND,PPP,1976,0.735
FINLAND,PPP,1977,0.757
FINLAND,PPP,1978,0.76
FINLAND,PPP,1979,0.7609999999999999
FINLAND,PPP,1980,0.765
FINLAND,PPP,1981,0.78
FINLAND,PPP,1982,0.8009999999999999
FINLAND,PPP,1983,0.8340000000000001
FINLAND,PPP,1984,0.873
FINLAND,PPP,1985,0.89
FINLAND,PPP,1986,0.914
FINLAND,PPP,1987,0.93
FINLAND,PPP,1988,0.968
FINLAND,PPP,1989,0.992
FINLAND,PPP,1990,1.006
FINLAND,PPP,1991,0.988
FINLAND,PPP,1992,0.9740000000000001
FINLAND,PPP,1993,0.968
FINLAND,PPP,1994,0.966
FINLAND,PPP,1995,0.986
FINLAND,PPP,1996,0.992
FINLAND,PPP,1997,0.9890000000000001
FINLAND,PPP,1998,0.992
FINLAND,PPP,1999,0.992
FINLAND,PPP,2000,0.9840000000000001
FINLAND,PPP,2001,1.003
FINLAND,PPP,2002,0.998
FINLAND,PPP,2003,1.002
FINLAND,PPP,2004,0.973
FINLAND,PPP,2005,0.9790000000000001
FINLAND,PPP,2006,0.953
FINLAND,PPP,2007,0.935
FINLAND,PPP,2008,0.912
FINLAND,PPP,2009,0.897
FINLAND,PPP,2010,0.9
FINLAND,PPP,2011,0.898
FINLAND,PPP,2012,0.909
FINLAND,PPP,2013,0.905
FINLAND,PPP,2014,0.907
FINLAND,PPP,2015,0.9079999999999999
FINLAND,PPP,2016,0.8809999999999999
FINLAND,PPP,2017,0.8640000000000001
FINLAND,PPP,2018,0.8540000000000001
FINLAND,PPP,2019,0.863
FINLAND,PPP,2020,0.845
FINLAND,PPP,2021,0.8340000000000001
FINLAND,GDPNCN,1974,15783.077
FINLAND,GDPNCN,1975,18247.834
FINLAND,GDPNCN,1976,20714.299
FINLAND,GDPNCN,1977,22719.261000000002
FINLAND,GDPNCN,1978,25126.022
FINLAND,GDPNCN,1979,29150.909
FINLAND,GDPNCN,1980,33682.0
FINLAND,GDPNCN,1981,38094.0
FINLAND,GDPNCN,1982,42831.0
FINLAND,GDPNCN,1983,47790.0
FINLAND,GDPNCN,1984,53498.0
FINLAND,GDPNCN,1985,58285.0
FINLAND,GDPNCN,1986,62740.0
FINLAND,GDPNCN,1987,67751.0
FINLAND,GDPNCN,1988,76754.0
FINLAND,GDPNCN,1989,85929.0
FINLAND,GDPNCN,1990,90959.0
FINLAND,GDPNCN,1991,86899.0
FINLAND,GDPNCN,1992,84782.0
FINLAND,GDPNCN,1993,85708.0
FINLAND,GDPNCN,1994,90749.0
FINLAND,GDPNCN,1995,98549.0
FINLAND,GDPNCN,1996,102083.0
FINLAND,GDPNCN,1997,110807.0
FINLAND,GDPNCN,1998,120474.0
FINLAND,GDPNCN,1999,126916.0
FINLAND,GDPNCN,2000,136442.0
FINLAND,GDPNCN,2001,144628.0
FINLAND,GDPNCN,2002,148486.0
FINLAND,GDPNCN,2003,151749.0
FINLAND,GDPNCN,2004,158758.0
FINLAND,GDPNCN,2005,164687.0
FINLAND,GDPNCN,2006,172897.0
FINLAND,GDPNCN,2007,187072.0
FINLAND,GDPNCN,2008,194265.0
FINLAND,GDPNCN,2009,181747.0
FINLAND,GDPNCN,2010,188143.0
FINLAND,GDPNCN,2011,197998.0
FINLAND,GDPNCN,2012,201037.0
FINLAND,GDPNCN,2013,204321.0
FINLAND,GDPNCN,2014,206897.0
FINLAND,GDPNCN,2015,211385.0
FINLAND,GDPNCN,2016,217518.0
FINLAND,GDPNCN,2017,226301.0
FINLAND,GDPNCN,2018,233468.00100000002
FINLAND,GDPNCN,2019,239852.0
FINLAND,GDPNCN,2020,237995.0
FINLAND,GDPNCN,2021,252523.0
FINLAND,GDPDEF,1974,18.118
FINLAND,GDPDEF,1975,20.576
FINLAND,GDPDEF,1976,23.276999999999997
FINLAND,GDPDEF,1977,25.469
FINLAND,GDPDEF,1978,27.368000000000002
FINLAND,GDPDEF,1979,29.641
FINLAND,GDPDEF,1980,32.497
FINLAND,GDPDEF,1981,36.284
FINLAND,GDPDEF,1982,39.574
FINLAND,GDPDEF,1983,42.818999999999996
FINLAND,GDPDEF,1984,46.441
FINLAND,GDPDEF,1985,48.869
FINLAND,GDPDEF,1986,51.208
FINLAND,GDPDEF,1987,53.397
FINLAND,GDPDEF,1988,57.497
FINLAND,GDPDEF,1989,61.254
FINLAND,GDPDEF,1990,64.703
FINLAND,GDPDEF,1991,65.681
FINLAND,GDPDEF,1992,66.264
FINLAND,GDPDEF,1993,67.434
FINLAND,GDPDEF,1994,68.678
FINLAND,GDPDEF,1995,71.563
FINLAND,GDPDEF,1996,71.507
FINLAND,GDPDEF,1997,72.994
FINLAND,GDPDEF,1998,75.256
FINLAND,GDPDEF,1999,75.953
FINLAND,GDPDEF,2000,77.19800000000001
FINLAND,GDPDEF,2001,79.748
FINLAND,GDPDEF,2002,80.501
FINLAND,GDPDEF,2003,80.654
FINLAND,GDPDEF,2004,81.14
FINLAND,GDPDEF,2005,81.89399999999999
FINLAND,GDPDEF,2006,82.648
FINLAND,GDPDEF,2007,84.92299999999999
FINLAND,GDPDEF,2008,87.50299999999999
FINLAND,GDPDEF,2009,89.055
FINLAND,GDPDEF,2010,89.34299999999999
FINLAND,GDPDEF,2011,91.68700000000001
FINLAND,GDPDEF,2012,94.413
FINLAND,GDPDEF,2013,96.829
FINLAND,GDPDEF,2014,98.40899999999999
FINLAND,GDPDEF,2015,100.0
FINLAND,GDPDEF,2016,100.087
FINLAND,GDPDEF,2017,100.90700000000001
FINLAND,GDPDEF,2018,102.928
FINLAND,GDPDEF,2019,104.46700000000001
FINLAND,GDPDEF,2020,106.098
FINLAND,GDPDEF,2021,108.979
FRANCE,USEXRMEI,1974,0.733
FRANCE,USEXRMEI,1975,0.654
FRANCE,USEXRMEI,1976,0.7290000000000001
FRANCE,USEXRMEI,1977,0.7490000000000001
FRANCE,USEXRMEI,1978,0.688
FRANCE,USEXRMEI,1979,0.649
FRANCE,USEXRMEI,1980,0.644
FRANCE,USEXRMEI,1981,0.828
FRANCE,USEXRMEI,1982,1.002
FRANCE,USEXRMEI,1983,1.162
FRANCE,USEXRMEI,1984,1.3319999999999999
FRANCE,USEXRMEI,1985,1.37
FRANCE,USEXRMEI,1986,1.056
FRANCE,USEXRMEI,1987,0.9159999999999999
FRANCE,USEXRMEI,1988,0.9079999999999999
FRANCE,USEXRMEI,1989,0.973
FRANCE,USEXRMEI,1990,0.83
FRANCE,USEXRMEI,1991,0.86
FRANCE,USEXRMEI,1992,0.807
FRANCE,USEXRMEI,1993,0.863
FRANCE,USEXRMEI,1994,0.846
FRANCE,USEXRMEI,1995,0.7609999999999999
FRANCE,USEXRMEI,1996,0.78
FRANCE,USEXRMEI,1997,0.89
FRANCE,USEXRMEI,1998,0.899
FRANCE,USEXRMEI,1999,0.9390000000000001
FRANCE,USEXRMEI,2000,1.085
FRANCE,USEXRMEI,2001,1.117
FRANCE,USEXRMEI,2002,1.061
FRANCE,USEXRMEI,2003,0.885
FRANCE,USEXRMEI,2004,0.805
FRANCE,USEXRMEI,2005,0.805
FRANCE,USEXRMEI,2006,0.797
FRANCE,USEXRMEI,2007,0.73
FRANCE,USEXRMEI,2008,0.684
FRANCE,USEXRMEI,2009,0.72
FRANCE,USEXRMEI,2010,0.755
FRANCE,USEXRMEI,2011,0.7190000000000001
FRANCE,USEXRMEI,2012,0.778
FRANCE,USEXRMEI,2013,0.753
FRANCE,USEXRMEI,2014,0.754
FRANCE,USEXRMEI,2015,0.9009999999999999
FRANCE,USEXRMEI,2016,0.904
FRANCE,USEXRMEI,2017,0.887
FRANCE,USEXRMEI,2018,0.847
FRANCE,USEXRMEI,2019,0.893
FRANCE,USEXRMEI,2020,0.878
FRANCE,USEXRMEI,2021,0.846
FRANCE,PPP,1974,0.71
FRANCE,PPP,1975,0.7390000000000001
FRANCE,PPP,1976,0.7759999999999999
FRANCE,PPP,1977,0.794
FRANCE,PPP,1978,0.8109999999999999
FRANCE,PPP,1979,0.826
FRANCE,PPP,1980,0.846
FRANCE,PPP,1981,0.863
FRANCE,PPP,1982,0.9109999999999999
FRANCE,PPP,1983,0.9620000000000001
FRANCE,PPP,1984,0.9940000000000001
FRANCE,PPP,1985,1.016
FRANCE,PPP,1986,1.046
FRANCE,PPP,1987,1.046
FRANCE,PPP,1988,1.043
FRANCE,PPP,1989,1.036
FRANCE,PPP,1990,1.025
FRANCE,PPP,1991,1.0170000000000001
FRANCE,PPP,1992,1.014
FRANCE,PPP,1993,1.0070000000000001
FRANCE,PPP,1994,0.995
FRANCE,PPP,1995,0.985
FRANCE,PPP,1996,0.981
FRANCE,PPP,1997,0.9690000000000001
FRANCE,PPP,1998,0.9620000000000001
FRANCE,PPP,1999,0.953
FRANCE,PPP,2000,0.93
FRANCE,PPP,2001,0.912
FRANCE,PPP,2002,0.9009999999999999
FRANCE,PPP,2003,0.93
FRANCE,PPP,2004,0.935
FRANCE,PPP,2005,0.9159999999999999
FRANCE,PPP,2006,0.895
FRANCE,PPP,2007,0.889
FRANCE,PPP,2008,0.882
FRANCE,PPP,2009,0.863
FRANCE,PPP,2010,0.855
FRANCE,PPP,2011,0.841
FRANCE,PPP,2012,0.8440000000000001
FRANCE,PPP,2013,0.812
FRANCE,PPP,2014,0.8079999999999999
FRANCE,PPP,2015,0.809
FRANCE,PPP,2016,0.78
FRANCE,PPP,2017,0.77
FRANCE,PPP,2018,0.7559999999999999
FRANCE,PPP,2019,0.7390000000000001
FRANCE,PPP,2020,0.727
FRANCE,PPP,2021,0.705
FRANCE,GDPNCN,1974,209362.794
FRANCE,GDPNCN,1975,235876.992
FRANCE,GDPNCN,1976,272608.067
FRANCE,GDPNCN,1977,306810.213
FRANCE,GDPNCN,1978,348612.55100000004
FRANCE,GDPNCN,1979,398206.656
FRANCE,GDPNCN,1980,451774.099
FRANCE,GDPNCN,1981,509979.67100000003
FRANCE,GDPNCN,1982,585994.457
FRANCE,GDPNCN,1983,650514.088
FRANCE,GDPNCN,1984,707027.377
FRANCE,GDPNCN,1985,757689.8879999999
FRANCE,GDPNCN,1986,814596.3890000001
FRANCE,GDPNCN,1987,855984.997
FRANCE,GDPNCN,1988,925212.772
FRANCE,GDPNCN,1989,997117.3640000001
FRANCE,GDPNCN,1990,1053540.754
FRANCE,GDPNCN,1991,1091703.335
FRANCE,GDPNCN,1992,1130983.46
FRANCE,GDPNCN,1993,1142120.0690000001
FRANCE,GDPNCN,1994,1179868.7179999999
FRANCE,GDPNCN,1995,1218268.528
FRANCE,GDPNCN,1996,1252261.627
FRANCE,GDPNCN,1997,1292773.686
FRANCE,GDPNCN,1998,1351895.8280000002
FRANCE,GDPNCN,1999,1401000.064
FRANCE,GDPNCN,2000,1478577.249
FRANCE,GDPNCN,2001,1538194.352
FRANCE,GDPNCN,2002,1587830.333
FRANCE,GDPNCN,2003,1630657.361
FRANCE,GDPNCN,2004,1704011.1230000001
FRANCE,GDPNCN,2005,1765907.2030000002
FRANCE,GDPNCN,2006,1848150.5890000002
FRANCE,GDPNCN,2007,1941363.79
FRANCE,GDPNCN,2008,1992370.515
FRANCE,GDPNCN,2009,1936427.7380000001
FRANCE,GDPNCN,2010,1995288.792
FRANCE,GDPNCN,2011,2058365.3730000001
FRANCE,GDPNCN,2012,2088802.715
FRANCE,GDPNCN,2013,2117192.4480000003
FRANCE,GDPNCN,2014,2149773.703
FRANCE,GDPNCN,2015,2198432.0
FRANCE,GDPNCN,2016,2234123.4480000003
FRANCE,GDPNCN,2017,2297242.91
FRANCE,GDPNCN,2018,2363299.744
FRANCE,GDPNCN,2019,2438776.247
FRANCE,GDPNCN,2020,2300704.2630000003
FRANCE,GDPNCN,2021,2481590.6769999997
FRANCE,GDPDEF,1974,20.906999999999996
FRANCE,GDPDEF,1975,23.783
FRANCE,GDPDEF,1976,26.339000000000002
FRANCE,GDPDEF,1977,28.651
FRANCE,GDPDEF,1978,31.309
FRANCE,GDPDEF,1979,34.537
FRANCE,GDPDEF,1980,38.574
FRANCE,GDPDEF,1981,43.068000000000005
FRANCE,GDPDEF,1982,48.328
FRANCE,GDPDEF,1983,52.956
FRANCE,GDPDEF,1984,56.61
FRANCE,GDPDEF,1985,59.708
FRANCE,GDPDEF,1986,62.777
FRANCE,GDPDEF,1987,64.28
FRANCE,GDPDEF,1988,66.44800000000001
FRANCE,GDPDEF,1989,68.547
FRANCE,GDPDEF,1990,70.294
FRANCE,GDPDEF,1991,72.15899999999999
FRANCE,GDPDEF,1992,73.664
FRANCE,GDPDEF,1993,74.809
FRANCE,GDPDEF,1994,75.515
FRANCE,GDPDEF,1995,76.27
FRANCE,GDPDEF,1996,77.325
FRANCE,GDPDEF,1997,78.033
FRANCE,GDPDEF,1998,78.752
FRANCE,GDPDEF,1999,79.02199999999999
FRANCE,GDPDEF,2000,80.12100000000001
FRANCE,GDPDEF,2001,81.712
FRANCE,GDPDEF,2002,83.413
FRANCE,GDPDEF,2003,84.947
FRANCE,GDPDEF,2004,86.53200000000001
FRANCE,GDPDEF,2005,88.15700000000001
FRANCE,GDPDEF,2006,89.902
FRANCE,GDPDEF,2007,92.20200000000001
FRANCE,GDPDEF,2008,94.51700000000001
FRANCE,GDPDEF,2009,94.494
FRANCE,GDPDEF,2010,95.609
FRANCE,GDPDEF,2011,96.473
FRANCE,GDPDEF,2012,97.536
FRANCE,GDPDEF,2013,98.258
FRANCE,GDPDEF,2014,98.806
FRANCE,GDPDEF,2015,100.0
FRANCE,GDPDEF,2016,100.59200000000001
FRANCE,GDPDEF,2017,100.969
FRANCE,GDPDEF,2018,101.995
FRANCE,GDPDEF,2019,103.352
FRANCE,GDPDEF,2020,105.963
FRANCE,GDPDEF,2021,106.839
GERMANY,USEXRMEI,1974,1.3219999999999998
GERMANY,USEXRMEI,1975,1.258
GERMANY,USEXRMEI,1976,1.288
GERMANY,USEXRMEI,1977,1.187
GERMANY,USEXRMEI,1978,1.0270000000000001
GERMANY,USEXRMEI,1979,0.937
GERMANY,USEXRMEI,1980,0.929
GERMANY,USEXRMEI,1981,1.155
GERMANY,USEXRMEI,1982,1.2409999999999999
GERMANY,USEXRMEI,1983,1.306
GERMANY,USEXRMEI,1984,1.455
GERMANY,USEXRMEI,1985,1.505
GERMANY,USEXRMEI,1986,1.11
GERMANY,USEXRMEI,1987,0.919
GERMANY,USEXRMEI,1988,0.898
GERMANY,USEXRMEI,1989,0.961
GERMANY,USEXRMEI,1990,0.826
GERMANY,USEXRMEI,1991,0.848
GERMANY,USEXRMEI,1992,0.799
GERMANY,USEXRMEI,1993,0.845
GERMANY,USEXRMEI,1994,0.83
GERMANY,USEXRMEI,1995,0.733
GERMANY,USEXRMEI,1996,0.769
GERMANY,USEXRMEI,1997,0.887
GERMANY,USEXRMEI,1998,0.9
GERMANY,USEXRMEI,1999,0.9390000000000001
GERMANY,USEXRMEI,2000,1.085
GERMANY,USEXRMEI,2001,1.117
GERMANY,USEXRMEI,2002,1.061
GERMANY,USEXRMEI,2003,0.885
GERMANY,USEXRMEI,2004,0.805
GERMANY,USEXRMEI,2005,0.805
GERMANY,USEXRMEI,2006,0.797
GERMANY,USEXRMEI,2007,0.73
GERMANY,USEXRMEI,2008,0.684
GERMANY,USEXRMEI,2009,0.72
GERMANY,USEXRMEI,2010,0.755
GERMANY,USEXRMEI,2011,0.7190000000000001
GERMANY,USEXRMEI,2012,0.778
GERMANY,USEXRMEI,2013,0.753
GERMANY,USEXRMEI,2014,0.754
GERMANY,USEXRMEI,2015,0.9009999999999999
GERMANY,USEXRMEI,2016,0.904
GERMANY,USEXRMEI,2017,0.887
GERMANY,USEXRMEI,2018,0.847
GERMANY,USEXRMEI,2019,0.893
GERMANY,USEXRMEI,2020,0.878
GERMANY,USEXRMEI,2021,0.846
GERMANY,PPP,1974,1.3090000000000002
GERMANY,PPP,1975,1.266
GERMANY,PPP,1976,1.239
GERMANY,PPP,1977,1.203
GERMANY,PPP,1978,1.1640000000000001
GERMANY,PPP,1979,1.121
GERMANY,PPP,1980,1.084
GERMANY,PPP,1981,1.031
GERMANY,PPP,1982,1.016
GERMANY,PPP,1983,1.005
GERMANY,PPP,1984,0.9890000000000001
GERMANY,PPP,1985,0.9790000000000001
GERMANY,PPP,1986,0.9890000000000001
GERMANY,PPP,1987,0.977
GERMANY,PPP,1988,0.96
GERMANY,PPP,1989,0.95
GERMANY,PPP,1990,0.9470000000000001
GERMANY,PPP,1991,0.9440000000000001
GERMANY,PPP,1992,0.972
GERMANY,PPP,1993,0.987
GERMANY,PPP,1994,0.986
GERMANY,PPP,1995,0.985
GERMANY,PPP,1996,0.9740000000000001
GERMANY,PPP,1997,0.973
GERMANY,PPP,1998,0.9690000000000001
GERMANY,PPP,1999,0.9540000000000001
GERMANY,PPP,2000,0.943
GERMANY,PPP,2001,0.93
GERMANY,PPP,2002,0.9129999999999999
GERMANY,PPP,2003,0.8959999999999999
GERMANY,PPP,2004,0.875
GERMANY,PPP,2005,0.873
GERMANY,PPP,2006,0.848
GERMANY,PPP,2007,0.8370000000000001
GERMANY,PPP,2008,0.82
GERMANY,PPP,2009,0.8109999999999999
GERMANY,PPP,2010,0.805
GERMANY,PPP,2011,0.789
GERMANY,PPP,2012,0.787
GERMANY,PPP,2013,0.775
GERMANY,PPP,2014,0.769
GERMANY,PPP,2015,0.778
GERMANY,PPP,2016,0.753
GERMANY,PPP,2017,0.745
GERMANY,PPP,2018,0.735
GERMANY,PPP,2019,0.7509999999999999
GERMANY,PPP,2020,0.738
GERMANY,PPP,2021,0.732
GERMANY,GDPNCN,1974,528462.6020000001
GERMANY,GDPNCN,1975,553565.337
GERMANY,GDPNCN,1976,600168.973
GERMANY,GDPNCN,1977,639488.127
GERMANY,GDPNCN,1978,682089.7459999999
GERMANY,GDPNCN,1979,740789.448
GERMANY,GDPNCN,1980,792177.0
GERMANY,GDPNCN,1981,826898.0
GERMANY,GDPNCN,1982,859552.0
GERMANY,GDPNCN,1983,901300.0
GERMANY,GDPNCN,1984,945528.0
GERMANY,GDPNCN,1985,987172.0
GERMANY,GDPNCN,1986,1043904.0
GERMANY,GDPNCN,1987,1078108.0
GERMANY,GDPNCN,1988,1135150.0
GERMANY,GDPNCN,1989,1207279.0
GERMANY,GDPNCN,1990,1317435.0
GERMANY,GDPNCN,1991,1585800.0
GERMANY,GDPNCN,1992,1702060.0
GERMANY,GDPNCN,1993,1750890.0
GERMANY,GDPNCN,1994,1829550.0
GERMANY,GDPNCN,1995,1894610.0
GERMANY,GDPNCN,1996,1921380.0
GERMANY,GDPNCN,1997,1961150.0
GERMANY,GDPNCN,1998,2014420.0
GERMANY,GDPNCN,1999,2059480.0
GERMANY,GDPNCN,2000,2109090.0
GERMANY,GDPNCN,2001,2172540.0
GERMANY,GDPNCN,2002,2198120.0
GERMANY,GDPNCN,2003,2211570.0
GERMANY,GDPNCN,2004,2262520.0
GERMANY,GDPNCN,2005,2288310.0
GERMANY,GDPNCN,2006,2385080.0
GERMANY,GDPNCN,2007,2499550.0
GERMANY,GDPNCN,2008,2546490.0
GERMANY,GDPNCN,2009,2445730.0
GERMANY,GDPNCN,2010,2564400.0
GERMANY,GDPNCN,2011,2693560.0
GERMANY,GDPNCN,2012,2745310.0
GERMANY,GDPNCN,2013,2811350.0
GERMANY,GDPNCN,2014,2927430.0
GERMANY,GDPNCN,2015,3026180.0
GERMANY,GDPNCN,2016,3134740.0
GERMANY,GDPNCN,2017,3267160.0
GERMANY,GDPNCN,2018,3367860.0
GERMANY,GDPNCN,2019,3473350.0
GERMANY,GDPNCN,2020,3367560.0
GERMANY,GDPNCN,2021,3570620.0
GERMANY,GDPDEF,1974,36.728
GERMANY,GDPDEF,1975,38.809
GERMANY,GDPDEF,1976,40.092
GERMANY,GDPDEF,1977,41.335
GERMANY,GDPDEF,1978,42.801
GERMANY,GDPDEF,1979,44.632
GERMANY,GDPDEF,1980,47.065
GERMANY,GDPDEF,1981,49.074
GERMANY,GDPDEF,1982,51.417
GERMANY,GDPDEF,1983,53.089
GERMANY,GDPDEF,1984,54.163000000000004
GERMANY,GDPDEF,1985,55.336000000000006
GERMANY,GDPDEF,1986,57.135
GERMANY,GDPDEF,1987,58.152
GERMANY,GDPDEF,1988,59.023999999999994
GERMANY,GDPDEF,1989,60.411
GERMANY,GDPDEF,1990,62.354
GERMANY,GDPDEF,1991,71.47399999999999
GERMANY,GDPDEF,1992,75.26899999999999
GERMANY,GDPDEF,1993,78.192
GERMANY,GDPDEF,1994,79.791
GERMANY,GDPDEF,1995,81.374
GERMANY,GDPDEF,1996,81.85600000000001
GERMANY,GDPDEF,1997,82.085
GERMANY,GDPDEF,1998,82.645
GERMANY,GDPDEF,1999,82.929
GERMANY,GDPDEF,2000,82.53
GERMANY,GDPDEF,2001,83.603
GERMANY,GDPDEF,2002,84.757
GERMANY,GDPDEF,2003,85.88
GERMANY,GDPDEF,2004,86.83
GERMANY,GDPDEF,2005,87.18700000000001
GERMANY,GDPDEF,2006,87.536
GERMANY,GDPDEF,2007,89.08
GERMANY,GDPDEF,2008,89.891
GERMANY,GDPDEF,2009,91.54899999999999
GERMANY,GDPDEF,2010,92.135
GERMANY,GDPDEF,2011,93.13
GERMANY,GDPDEF,2012,94.516
GERMANY,GDPDEF,2013,96.37299999999999
GERMANY,GDPDEF,2014,98.175
GERMANY,GDPDEF,2015,100.0
GERMANY,GDPDEF,2016,101.32799999999999
GERMANY,GDPDEF,2017,102.851
GERMANY,GDPDEF,2018,104.882
GERMANY,GDPDEF,2019,107.04299999999999
GERMANY,GDPDEF,2020,108.742
GERMANY,GDPDEF,2021,112.17200000000001
GREECE,USEXRMEI,1974,0.08800000000000001
GREECE,USEXRMEI,1975,0.094
GREECE,USEXRMEI,1976,0.107
GREECE,USEXRMEI,1977,0.10800000000000001
GREECE,USEXRMEI,1978,0.10800000000000001
GREECE,USEXRMEI,1979,0.109
GREECE,USEXRMEI,1980,0.125
GREECE,USEXRMEI,1981,0.162
GREECE,USEXRMEI,1982,0.196
GREECE,USEXRMEI,1983,0.258
GREECE,USEXRMEI,1984,0.331
GREECE,USEXRMEI,1985,0.405
GREECE,USEXRMEI,1986,0.409
GREECE,USEXRMEI,1987,0.397
GREECE,USEXRMEI,1988,0.41600000000000004
GREECE,USEXRMEI,1989,0.47600000000000003
GREECE,USEXRMEI,1990,0.46399999999999997
GREECE,USEXRMEI,1991,0.534
GREECE,USEXRMEI,1992,0.5589999999999999
GREECE,USEXRMEI,1993,0.672
GREECE,USEXRMEI,1994,0.711
GREECE,USEXRMEI,1995,0.68
GREECE,USEXRMEI,1996,0.706
GREECE,USEXRMEI,1997,0.8009999999999999
GREECE,USEXRMEI,1998,0.867
GREECE,USEXRMEI,1999,0.897
GREECE,USEXRMEI,2000,1.069
GREECE,USEXRMEI,2001,1.117
GREECE,USEXRMEI,2002,1.061
GREECE,USEXRMEI,2003,0.885
GREECE,USEXRMEI,2004,0.805
GREECE,USEXRMEI,2005,0.805
GREECE,USEXRMEI,2006,0.797
GREECE,USEXRMEI,2007,0.73
GREECE,USEXRMEI,2008,0.684
GREECE,USEXRMEI,2009,0.72
GREECE,USEXRMEI,2010,0.755
GREECE,USEXRMEI,2011,0.7190000000000001
GREECE,USEXRMEI,2012,0.778
GREECE,USEXRMEI,2013,0.753
GREECE,USEXRMEI,2014,0.754
GREECE,USEXRMEI,2015,0.9009999999999999
GREECE,USEXRMEI,2016,0.904
GREECE,USEXRMEI,2017,0.887
GREECE,USEXRMEI,2018,0.847
GREECE,USEXRMEI,2019,0.893
GREECE,USEXRMEI,2020,0.878
GREECE,USEXRMEI,2021,0.846
GREECE,PPP,1974,0.054000000000000006
GREECE,PPP,1975,0.055
GREECE,PPP,1976,0.061
GREECE,PPP,1977,0.066
GREECE,PPP,1978,0.07
GREECE,PPP,1979,0.077
GREECE,PPP,1980,0.085
GREECE,PPP,1981,0.094
GREECE,PPP,1982,0.113
GREECE,PPP,1983,0.131
GREECE,PPP,1984,0.154
GREECE,PPP,1985,0.177
GREECE,PPP,1986,0.207
GREECE,PPP,1987,0.23199999999999998
GREECE,PPP,1988,0.262
GREECE,PPP,1989,0.289
GREECE,PPP,1990,0.336
GREECE,PPP,1991,0.389
GREECE,PPP,1992,0.43700000000000006
GREECE,PPP,1993,0.488
GREECE,PPP,1994,0.531
GREECE,PPP,1995,0.5710000000000001
GREECE,PPP,1996,0.602
GREECE,PPP,1997,0.627
GREECE,PPP,1998,0.648
GREECE,PPP,1999,0.6729999999999999
GREECE,PPP,2000,0.67
GREECE,PPP,2001,0.669
GREECE,PPP,2002,0.6629999999999999
GREECE,PPP,2003,0.685
GREECE,PPP,2004,0.695
GREECE,PPP,2005,0.7090000000000001
GREECE,PPP,2006,0.6920000000000001
GREECE,PPP,2007,0.718
GREECE,PPP,2008,0.708
GREECE,PPP,2009,0.7040000000000001
GREECE,PPP,2010,0.722
GREECE,PPP,2011,0.713
GREECE,PPP,2012,0.685
GREECE,PPP,2013,0.631
GREECE,PPP,2014,0.611
GREECE,PPP,2015,0.609
GREECE,PPP,2016,0.589
GREECE,PPP,2017,0.575
GREECE,PPP,2018,0.565
GREECE,PPP,2019,0.563
GREECE,PPP,2020,0.5529999999999999
GREECE,PPP,2021,0.546
GREECE,GDPNCN,1974,2212.4539999999997
GREECE,GDPNCN,1975,2661.882
GREECE,GDPNCN,1976,3312.131
GREECE,GDPNCN,1977,3877.992
GREECE,GDPNCN,1978,4731.935
GREECE,GDPNCN,1979,5872.1140000000005
GREECE,GDPNCN,1980,7050.0
GREECE,GDPNCN,1981,8439.0
GREECE,GDPNCN,1982,10615.0
GREECE,GDPNCN,1983,12665.0
GREECE,GDPNCN,1984,15751.0
GREECE,GDPNCN,1985,19218.0
GREECE,GDPNCN,1986,22965.0
GREECE,GDPNCN,1987,25871.0
GREECE,GDPNCN,1988,31480.0
GREECE,GDPNCN,1989,37413.0
GREECE,GDPNCN,1990,45155.0
GREECE,GDPNCN,1991,55767.0
GREECE,GDPNCN,1992,64468.0
GREECE,GDPNCN,1993,72590.0
GREECE,GDPNCN,1994,82321.0
GREECE,GDPNCN,1995,92279.0
GREECE,GDPNCN,1996,102168.0
GREECE,GDPNCN,1997,113744.0
GREECE,GDPNCN,1998,124206.0
GREECE,GDPNCN,1999,132660.0
GREECE,GDPNCN,2000,140055.0
GREECE,GDPNCN,2001,150910.0
GREECE,GDPNCN,2002,162082.0
GREECE,GDPNCN,2003,177396.0
GREECE,GDPNCN,2004,192082.0
GREECE,GDPNCN,2005,197561.0
GREECE,GDPNCN,2006,216024.0
GREECE,GDPNCN,2007,230732.0
GREECE,GDPNCN,2008,239948.0
GREECE,GDPNCN,2009,235530.0
GREECE,GDPNCN,2010,224124.0
GREECE,GDPNCN,2011,203308.0
GREECE,GDPNCN,2012,188381.0
GREECE,GDPNCN,2013,179884.0
GREECE,GDPNCN,2014,177236.0
GREECE,GDPNCN,2015,176369.0
GREECE,GDPNCN,2016,174494.0
GREECE,GDPNCN,2017,176903.0
GREECE,GDPNCN,2018,179558.0
GREECE,GDPNCN,2019,183250.0
GREECE,GDPNCN,2020,165326.0
GREECE,GDPNCN,2021,182830.0
GREECE,GDPDEF,1974,2.166
GREECE,GDPDEF,1975,2.45
GREECE,GDPDEF,1976,2.853
GREECE,GDPDEF,1977,3.245
GREECE,GDPDEF,1978,3.6919999999999997
GREECE,GDPDEF,1979,4.436
